Precio,Comuna,Dormitorios,Banos,Area Construida,Area Total,Estacionamientos
249130000,Colina,3,3.0,114.0,402.0,2.0
1921860000,LasCondes,5,6.0,840.0,2300.0,6.0
75000000,PuenteAlto,4,2.0,100.0,120.0,2.0
248774100,Nunoa,3,2.0,180.0,180.0,2.0
138801000,Quilicura,3,3.0,78.0,121.0,2.0
1388010000,LoBarnechea,5,5.0,400.0,1200.0,6.0
105000000,Pudahuel,3,2.0,100.0,75.0,2.0
1060582000,LasCondes,6,6.0,350.0,1300.0,2.0
491142000,Colina,3,3.0,140.0,500.0,2.0
87000000,Pudahuel,2,1.0,53.0,125.0,2.0
516055000,Providencia,3,2.0,140.0,330.0,2.0
85000000,Lampa,6,3.0,160.0,250.0,1.0
260000000,SanMiguel,7,3.0,200.0,202.0,3.0
195000000,SanJoaquín,6,5.0,170.0,259.0,3.0
78689490,PuenteAlto,2,1.0,56.0,58.0,2.0
70112300,PuenteAlto,3,2.0,65.0,75.0,1.0
177950000,SanBernardo,4,2.0,98.0,300.0,3.0
77906510,PuenteAlto,2,1.0,70.0,100.0,3.0
199304000,PuenteAlto,4,2.0,116.0,318.0,5.0
160000000,PuenteAlto,3,3.0,89.0,104.0,1.0
97000000,LaGranja,3,2.0,90.0,110.0,1.0
785862790,Providencia,10,6.0,487.0,509.0,2.0
533850000,Vitacura,4,3.0,96.0,230.0,2.0
426724100,LoBarnechea,4,3.0,165.0,170.0,1.0
129191700,Maipu,5,2.0,104.0,154.0,2.0
233114500,LaFlorida,4,3.0,117.0,138.0,2.0
455552000,SanBernardo,5,4.0,138.0,836.0,3.0
256248000,Penaflor,4,3.0,120.0,380.0,2.0
140000000,Peñalolén,7,2.0,180.0,234.0,2.0
240000000,Santiago,5,4.0,260.0,190.0,1.0
675854100,LoBarnechea,6,5.0,234.0,603.0,2.0
87000000,PadreHurtado,4,2.0,75.0,85.0,1.0
185000000,PuenteAlto,4,3.0,136.0,160.0,1.0
230000000,Peñalolén,4,2.0,129.0,325.0,2.0
190000000,Peñalolén,3,3.0,90.0,190.0,2.0
355900000,Peñalolén,5,4.0,180.0,426.0,4.0
167000000,PuenteAlto,3,3.0,95.0,136.0,2.0
45000000,Renca,2,1.0,30.0,100.0,2.0
480465000,LasCondes,5,3.0,300.0,600.0,3.0
84000000,PuenteAlto,3,1.0,61.0,81.0,1.0
99000000,LoBarnechea,5,2.0,60.0,80.0,1.0
170000000,LaCisterna,6,5.0,176.0,210.0,2.0
209981000,PedroAguirreCerda,5,4.0,270.0,198.0,2.0
250000000,LasCondes,7,2.0,152.0,170.0,1.0
166917100,PadreHurtado,3,3.0,77.0,136.0,2.0
800775000,LoBarnechea,5,3.0,203.0,603.0,2.0
790000000,SanMiguel,3,1.0,112.0,660.0,2.0
145919000,PuenteAlto,3,2.0,88.0,198.0,2.0
160000000,Nunoa,3,1.0,75.0,100.0,2.0
480465000,Vitacura,3,2.0,120.0,350.0,2.0
149122100,Estacion Central,7,2.0,161.0,183.0,3.0
711444100,Peñalolén,3,2.0,200.0,245.0,6.0
523173000,LasCondes,4,2.0,136.0,308.0,4.0
480000000,Estacion Central,2,2.0,138.0,352.0,4.0
74500000,SanBernardo,3,1.0,65.0,80.0,2.0
70000000,LaFlorida,3,1.0,120.0,140.0,1.0
153037000,PuenteAlto,3,3.0,88.0,144.0,3.0
187915200,Maipu,4,3.0,118.0,191.0,3.0
140616090,Maipu,3,3.0,75.0,97.0,1.0
658415000,Colina,5,5.0,245.0,745.0,2.0
139000000,CerroNavia,7,5.0,204.0,204.0,2.0
124565000,LaFlorida,3,1.0,90.0,120.0,1.0
150000000,QuintaNormal,1,1.0,40.0,250.0,6.0
444875000,Peñalolén,6,4.0,298.0,164.0,2.0
171000000,PuenteAlto,3,2.0,73.0,168.0,1.0
871955000,Vitacura,4,3.0,260.0,500.0,3.0
100000000,PuenteAlto,2,1.0,65.0,120.0,2.0
120000000,PuenteAlto,4,2.0,120.0,140.0,1.0
263366000,SanJosédeMaipo,5,2.0,144.0,500.0,2.0
360000000,LaCisterna,5,3.0,182.0,390.0,3.0
755504520,Providencia,4,4.0,600.0,1000.0,4.0
480465000,LasCondes,3,2.0,150.0,240.0,2.0
230000000,LaCisterna,8,2.0,150.0,580.0,4.0
206422000,Lampa,3,3.0,100.0,224.0,1.0
338105000,LasCondes,4,3.0,90.0,252.0,2.0
854160000,LasCondes,1,5.0,203.0,800.0,6.0
115000000,LaFlorida,3,1.0,80.0,100.0,2.0
480465000,Providencia,3,2.0,146.0,210.0,2.0
80000000,PuenteAlto,2,2.0,80.0,100.0,1.0
295000000,LasCondes,6,3.0,120.0,288.0,3.0
164425800,Lampa,3,3.0,115.0,115.0,1.0
55000000,PuenteAlto,4,1.0,70.0,80.0,1.0
1352420000,Vitacura,10,7.0,600.0,6000.0,10.0
174391000,Santiago,7,2.0,128.0,228.0,1.0
30000000,PuenteAlto,1,1.0,45.0,45.0,1.0
320310000,LaFlorida,3,3.0,114.0,299.0,2.0
94313500,PuenteAlto,2,1.0,50.0,129.0,1.0
220658000,QuintaNormal,6,3.0,240.0,200.0,2.0
65841500,PuenteAlto,2,1.0,49.0,104.0,2.0
139700000,Cerrillos,4,2.0,106.0,112.0,1.0
462670000,Vitacura,5,3.0,160.0,160.0,3.0
190000000,PuenteAlto,4,3.0,155.0,150.0,2.0
622825000,Santiago,3,2.0,210.0,1800.0,4.0
50000000,ElBosque,3,1.0,90.0,65.0,1.0
185000000,Estacion Central,3,1.0,240.0,240.0,1.0
524952500,Colina,4,4.0,250.0,607.0,4.0
164900000,SanMiguel,4,1.0,160.0,200.0,1.0
99000000,CerroNavia,4,2.0,119.0,144.0,3.0
480465000,LaReina,4,4.0,140.0,204.0,2.0
105000000,Maipu,4,2.0,92.0,128.0,1.0
610000000,SanMiguel,9,5.0,364.0,303.0,1.0
140000000,Maipu,4,2.0,90.0,160.0,3.0
225996500,LaReina,3,2.0,91.0,117.0,1.0
360000000,LaCisterna,5,2.0,182.0,390.0,3.0
110329000,SanJoaquín,3,1.0,145.0,160.0,1.0
420000000,Nunoa,4,3.0,173.0,200.0,1.0
271907600,SanJosédeMaipo,3,2.0,140.0,1017.0,6.0
72000000,SanBernardo,3,1.0,53.0,72.0,1.0
95000000,Renca,2,1.0,60.0,72.0,1.0
150000000,Pudahuel,3,1.0,73.0,231.0,1.0
112606760,PuenteAlto,3,2.0,56.0,80.0,1.0
505378000,Peñalolén,5,4.0,139.0,530.0,5.0
198000000,LaCisterna,5,2.0,115.0,215.0,3.0
140000000,Maipu,4,3.0,160.0,180.0,5.0
330987000,LaFlorida,3,3.0,108.0,340.0,2.0
302159100,LaFlorida,3,3.0,105.0,300.0,2.0
97000000,LaGranja,3,3.0,142.0,160.0,1.0
173000000,Maipu,4,3.0,117.0,140.0,3.0
100000000,PuenteAlto,3,2.0,112.0,258.0,2.0
125000000,Maipu,3,2.0,100.0,126.0,2.0
560000000,Estacion Central,6,3.0,484.0,437.0,1.0
882632000,Colina,6,6.0,380.0,3600.0,8.0
1779500000,LasCondes,3,9.0,644.0,3460.0,7.0
125000000,LaGranja,6,6.0,158.0,213.0,3.0
1049905000,LaReina,5,5.0,393.0,2180.0,10.0
854160000,Colina,7,5.0,410.0,5000.0,4.0
262369480,LaFlorida,6,3.0,154.0,200.0,2.0
569440000,LaReina,5,4.0,176.0,293.0,2.0
658415000,Vitacura,4,2.0,337.0,165.0,3.0
640620000,Santiago,5,3.0,220.0,310.0,2.0
140000000,Maipu,4,2.0,115.0,136.0,2.0
150000000,Maipu,3,2.0,88.0,138.0,1.0
255215890,LaFlorida,4,3.0,109.0,211.0,2.0
1299035000,Vitacura,10,7.0,600.0,6000.0,10.0
55000000,Melipilla,3,1.0,89.0,230.0,1.0
416403000,Pudahuel,4,4.0,165.0,532.0,2.0
123853200,Peñalolén,5,2.0,180.0,110.0,1.0
311412500,Peñalolén,3,4.0,140.0,300.0,4.0
71180000,PuenteAlto,4,2.0,87.0,90.0,1.0
125000000,Maipu,3,1.0,69.0,138.0,2.0
451993000,LaReina,5,4.0,170.0,245.0,3.0
370136000,LaFlorida,5,4.0,194.0,454.0,2.0
91000000,LaFlorida,3,1.0,61.0,124.0,2.0
153037000,Maipu,4,2.0,110.0,125.0,2.0
94313500,ElBosque,3,1.0,88.0,115.0,1.0
476906000,Providencia,7,3.0,200.0,350.0,2.0
1064141000,LoBarnechea,5,5.0,378.0,900.0,3.0
130000000,LaFlorida,2,1.0,98.0,150.0,3.0
140000000,Maipu,3,1.0,70.0,140.0,2.0
82000000,PuenteAlto,3,1.0,67.0,105.0,1.0
89686800,LaFlorida,3,1.0,65.0,65.0,1.0
494701000,Colina,3,4.0,192.0,500.0,2.0
195745000,ElBosque,3,1.0,80.0,360.0,5.0
871955000,LoBarnechea,5,4.0,249.0,1900.0,5.0
84900000,Pudahuel,3,2.0,93.0,162.0,2.0
124565000,LaFlorida,3,1.0,89.0,120.0,1.0
78000000,Colina,11,4.0,184.0,184.0,3.0
235000000,LaFlorida,4,3.0,134.0,185.0,2.0
142360000,Independencia,5,3.0,200.0,380.0,1.0
1344946100,LoBarnechea,5,4.0,260.0,1226.0,4.0
95000000,Maipu,3,2.0,70.0,70.0,1.0
565881000,LaReina,4,4.0,179.0,300.0,3.0
601115100,Vitacura,3,4.0,134.0,231.0,1.0
594353000,LaReina,5,4.0,190.0,510.0,4.0
110000000,Renca,3,2.0,108.0,156.0,4.0
157000000,PuenteAlto,3,3.0,83.0,120.0,1.0
75000000,Quilicura,2,2.0,52.0,67.0,1.0
599691500,LasCondes,3,3.0,204.0,204.0,2.0
165000000,PuenteAlto,3,3.0,74.0,220.0,3.0
195745000,Quilicura,4,3.0,113.0,115.0,2.0
385000000,Penaflor,7,6.0,325.0,5000.0,15.0
174035100,LaFlorida,3,2.0,85.0,105.0,1.0
145000000,PedroAguirreCerda,5,3.0,141.0,176.0,2.0
612148000,LasCondes,4,4.0,171.0,554.0,2.0
224217000,LaFlorida,3,3.0,100.0,100.0,1.0
101431500,PuenteAlto,3,2.0,92.0,84.0,2.0
163714000,PadreHurtado,3,3.0,85.0,177.0,2.0
978725000,LoBarnechea,6,5.0,330.0,2514.0,3.0
85000000,PuenteAlto,4,1.0,79.0,79.0,1.0
106770000,Maipu,4,2.0,160.0,187.0,2.0
476906000,Vitacura,4,3.0,100.0,250.0,2.0
480465000,LasCondes,5,3.0,197.0,300.0,3.0
950000000,SanBernardo,7,6.0,450.0,5000.0,3.0
115000000,Conchali,7,2.0,153.0,180.0,2.0
125490340,LaFlorida,3,2.0,78.0,110.0,2.0
284720000,Huechuraba,4,4.0,200.0,375.0,2.0
165671450,Macul,5,2.0,110.0,180.0,2.0
391490000,LaReina,3,2.0,128.0,233.0,3.0
550000000,Santiago,5,3.0,200.0,390.0,2.0
978725000,Providencia,3,2.0,233.0,753.0,3.0
419250200,Santiago,11,4.0,303.0,156.0,2.0
996520000,Nunoa,6,3.0,352.0,703.0,3.0
1160234000,LoBarnechea,4,4.0,420.0,1600.0,1.0
69000000,PuenteAlto,3,2.0,70.0,84.0,2.0
153037000,Maipu,5,3.0,103.0,120.0,2.0
399000000,Conchali,4,2.0,140.0,512.0,5.0
75000000,Quilicura,3,1.0,80.0,80.0,1.0
65000000,PuenteAlto,3,1.0,48.0,200.0,1.0
133925170,Buin,3,2.0,75.0,116.0,1.0
145000000,Quilicura,3,2.0,77.0,114.0,1.0
694005000,Colina,6,5.0,280.0,880.0,5.0
501819000,LaReina,5,4.0,180.0,390.0,2.0
480465000,LaReina,4,3.0,152.0,333.0,2.0
82000000,PuenteAlto,3,1.0,67.0,105.0,1.0
180000000,Maipu,5,3.0,100.0,165.0,2.0
140580500,Tiltil,3,3.0,116.0,245.0,4.0
390000000,Macul,3,1.0,131.0,588.0,6.0
338105000,Peñalolén,4,3.0,108.0,260.0,2.0
65000000,SanBernardo,4,2.0,43.0,63.0,1.0
126059780,PuenteAlto,3,3.0,68.0,85.0,1.0
185000000,QuintaNormal,4,2.0,185.0,185.0,1.0
156596000,PuenteAlto,3,2.0,97.0,233.0,2.0
125000000,PedroAguirreCerda,6,2.0,85.0,245.0,7.0
1067344100,LoBarnechea,4,4.0,310.0,730.0,2.0
135000000,CerroNavia,4,1.0,104.0,160.0,1.0
423521000,Peñalolén,4,4.0,156.0,280.0,2.0
198000000,Maipu,4,3.0,96.0,176.0,2.0
89000000,ElBosque,3,1.0,80.0,162.0,1.0
327000000,Maipu,6,3.0,139.0,450.0,5.0
1067700000,LasCondes,4,4.0,1173.0,268.0,8.0
139000000,Maipu,5,2.0,105.0,182.0,2.0
80000000,Quilicura,3,2.0,46.0,87.0,1.0
291838000,LaFlorida,3,3.0,104.0,300.0,2.0
382592500,Peñalolén,3,3.0,145.0,280.0,2.0
380000000,SanMiguel,6,3.0,136.0,399.0,2.0
127500000,Buin,5,3.0,123.0,132.0,1.0
122000000,Pudahuel,3,2.0,87.0,136.0,2.0
459111000,Vitacura,3,2.0,90.0,255.0,3.0
190655630,Estacion Central,3,2.0,180.0,200.0,1.0
426724100,Santiago,4,3.0,146.0,196.0,1.0
363018000,LasCondes,2,2.0,114.0,266.0,2.0
318993170,Maipu,3,1.0,70.0,699.0,2.0
815011000,Vitacura,3,3.0,235.0,365.0,1.0
238500000,ElBosque,4,2.0,110.0,900.0,5.0
69000000,PuenteAlto,3,1.0,58.0,134.0,2.0
529294480,LasCondes,3,2.0,139.0,418.0,2.0
190000000,SanMiguel,2,1.0,200.0,200.0,1.0
165000000,CerroNavia,3,2.0,124.0,300.0,1.0
505378000,LasCondes,5,3.0,147.0,250.0,2.0
199000000,Cerrillos,3,1.0,130.0,200.0,2.0
444875000,LaReina,5,2.0,200.0,240.0,1.0
70000000,ElBosque,3,1.0,90.0,110.0,1.0
75000000,PuenteAlto,2,1.0,49.0,79.0,2.0
92000000,PuenteAlto,3,2.0,84.0,84.0,1.0
135000000,Maipu,4,2.0,130.0,128.0,1.0
380813000,LasCondes,4,2.0,98.0,98.0,2.0
889750000,Colina,5,5.0,300.0,3000.0,2.0
142004100,QuintaNormal,3,2.0,128.0,253.0,2.0
711800000,LaFlorida,3,2.0,180.0,1000.0,4.0
140000000,Maipu,3,3.0,76.0,118.0,2.0
175000000,Santiago,4,2.0,147.0,157.0,1.0
79000000,Quilicura,3,2.0,85.0,80.0,1.0
108549500,PuenteAlto,2,1.0,74.0,128.0,1.0
71535900,LaFlorida,3,1.0,64.0,75.0,1.0
374762700,LaReina,1,1.0,72.0,251.0,2.0
455552000,LoBarnechea,4,4.0,160.0,300.0,1.0
130000000,LaCisterna,2,1.0,50.0,320.0,2.0
978725000,LasCondes,4,4.0,500.0,1518.0,4.0
386151500,Peñalolén,5,4.0,162.0,386.0,3.0
309633000,SanMiguel,4,3.0,200.0,450.0,2.0
195745000,LaFlorida,3,1.0,112.0,544.0,3.0
150000000,Maipu,3,1.0,80.0,253.0,1.0
498260000,LasCondes,4,4.0,156.0,320.0,2.0
526732000,Nunoa,3,2.0,250.0,636.0,3.0
142000000,San Ramon,5,1.0,125.0,171.0,2.0
159336430,PuenteAlto,3,2.0,70.0,142.0,1.0
95000000,PedroAguirreCerda,3,2.0,83.0,160.0,1.0
925340000,LasCondes,7,5.0,490.0,1200.0,6.0
225000000,Maipu,4,2.0,147.0,270.0,3.0
1245650000,LasCondes,6,6.0,740.0,1390.0,8.0
58000000,Quilicura,2,1.0,56.0,56.0,1.0
530000000,Estacion Central,7,2.0,390.0,406.0,3.0
74990000,PuenteAlto,2,1.0,66.0,81.0,1.0
341664000,LaFlorida,4,3.0,149.0,358.0,2.0
516055000,LasCondes,4,4.0,151.0,208.0,2.0
708241000,Vitacura,3,2.0,120.0,325.0,1.0
81857000,Maipu,4,2.0,66.0,62.0,1.0
480465000,Colina,3,3.0,180.0,500.0,2.0
217775210,Quilicura,4,3.0,95.0,110.0,1.0
818570000,LasCondes,4,4.0,260.0,796.0,3.0
92000000,Santiago,4,1.0,80.0,90.0,2.0
124500000,SanBernardo,2,2.0,90.0,120.0,1.0
455552000,Santiago,3,2.0,140.0,246.0,3.0
154816500,Pudahuel,2,2.0,140.0,180.0,2.0
131327100,Maipu,4,3.0,90.0,130.0,1.0
177950000,Maipu,4,2.0,90.0,177.0,3.0
82000000,PadreHurtado,3,2.0,56.0,90.0,1.0
85000000,PuenteAlto,4,2.0,80.0,80.0,1.0
170000000,LaCisterna,4,2.0,100.0,300.0,2.0
160000000,PuenteAlto,3,3.0,90.0,120.0,1.0
190000000,LaFlorida,5,1.0,80.0,390.0,1.0
80000000,LaFlorida,3,2.0,90.0,72.0,1.0
164568160,PuenteAlto,4,2.0,190.0,200.0,1.0
160000000,LaCisterna,4,2.0,125.0,240.0,2.0
175000000,Melipilla,3,3.0,130.0,250.0,2.0
658415000,Peñalolén,5,5.0,200.0,650.0,3.0
263010100,Peñalolén,5,2.0,143.0,200.0,2.0
55000000,Penaflor,3,2.0,65.0,90.0,1.0
130010270,Peñalolén,4,3.0,147.0,160.0,1.0
533850000,LasCondes,5,3.0,162.0,500.0,3.0
591399030,Colina,4,4.0,240.0,4000.0,6.0
160155000,Maipu,3,3.0,77.0,77.0,1.0
569440000,Talagante,5,6.0,600.0,5800.0,1.0
256248000,LaReina,3,1.0,73.0,154.0,1.0
427080000,LasCondes,3,3.0,133.0,242.0,2.0
711444100,LasCondes,4,2.0,173.0,433.0,1.0
175000000,Maipu,3,3.0,140.0,220.0,3.0
601471000,Vitacura,3,2.0,117.0,413.0,2.0
250000000,Conchali,9,9.0,190.0,190.0,1.0
313192000,Huechuraba,5,3.0,140.0,250.0,2.0
128000000,LaReina,3,2.0,72.0,135.0,1.0
651297000,LaReina,4,3.0,147.0,600.0,2.0
80000000,Buin,2,2.0,52.0,91.0,1.0
247350500,Peñalolén,3,2.0,130.0,180.0,1.0
318530500,Macul,4,3.0,140.0,328.0,4.0
807893000,LasCondes,5,3.0,227.0,227.0,3.0
247350500,LaReina,2,2.0,91.0,140.0,4.0
391490000,Lampa,4,4.0,350.0,5500.0,2.0
68000000,LaPintana,2,1.0,40.0,230.0,5.0
72000000,SanBernardo,2,1.0,50.0,80.0,2.0
138000000,SanBernardo,3,2.0,116.0,94.0,2.0
153000000,Santiago,3,2.0,64.0,149.0,3.0
256000000,LasCondes,4,2.0,113.0,270.0,2.0
423521000,Peñalolén,4,4.0,156.0,280.0,2.0
149000000,Paine,3,2.0,118.0,13800.0,5.0
583676000,Colina,5,4.0,280.0,6000.0,6.0
147876450,Maipu,3,2.0,805.0,187.0,1.0
179587140,Macul,3,2.0,101.0,192.0,1.0
135242000,Conchali,2,1.0,74.0,234.0,3.0
145000000,PedroAguirreCerda,5,3.0,141.0,176.0,1.0
177950000,PuenteAlto,3,3.0,158.0,138.0,1.0
295397000,Macul,7,4.0,200.0,300.0,5.0
194926430,LaFlorida,4,3.0,129.0,161.0,3.0
150000000,SanBernardo,6,2.0,161.0,200.0,1.0
1637140000,Vitacura,5,5.0,491.0,1028.0,2.0
110000000,LaFlorida,4,1.0,60.0,97.0,1.0
305006300,Huechuraba,4,4.0,140.0,260.0,3.0
150000000,ElBosque,6,2.0,200.0,300.0,1.0
323869000,Colina,3,4.0,140.0,450.0,3.0
241122250,LaFlorida,4,3.0,109.0,146.0,1.0
391134100,LaFlorida,5,3.0,155.0,299.0,4.0
462670000,Nunoa,5,3.0,204.0,250.0,2.0
818570000,LasCondes,4,3.0,245.0,1049.0,4.0
813800940,LasCondes,5,4.0,315.0,569.0,4.0
180000000,Estacion Central,4,2.0,90.0,243.0,1.0
120000000,Penaflor,4,2.0,140.0,200.0,1.0
45000000,PuenteAlto,2,1.0,60.0,80.0,1.0
288279000,Colina,3,3.0,104.0,284.0,2.0
138801000,PuenteAlto,3,2.0,80.0,120.0,1.0
516055000,LaReina,5,4.0,180.0,390.0,2.0
72500000,PuenteAlto,2,1.0,52.0,70.0,1.0
100000000,Lampa,2,1.0,70.0,100.0,1.0
1326439300,LoBarnechea,5,4.0,260.0,760.0,4.0
66500000,LaFlorida,4,2.0,140.0,180.0,3.0
68000000,Estacion Central,2,1.0,50.0,70.0,1.0
160000000,Nunoa,4,1.0,85.0,144.0,1.0
120000000,PadreHurtado,3,2.0,99.0,206.0,1.0
97000000,PuenteAlto,4,2.0,80.0,80.0,1.0
309633000,Buin,3,3.0,118.0,366.0,2.0
341308100,Maipu,5,3.0,139.0,250.0,1.0
867506250,LaReina,4,4.0,200.0,760.0,7.0
110000000,Pudahuel,5,4.0,134.0,100.0,2.0
480465000,Peñalolén,3,4.0,140.0,360.0,2.0
1028551000,LoBarnechea,6,5.0,342.0,841.0,4.0
105000000,Huechuraba,4,2.0,94.0,105.0,1.0
145000000,LaReina,7,2.0,64.0,135.0,1.0
782980000,SanMiguel,7,3.0,345.0,1000.0,1.0
184712100,Independencia,5,2.0,140.0,140.0,2.0
139000000,Maipu,4,3.0,93.0,124.0,1.0
234894000,Nunoa,3,2.0,85.0,139.0,1.0
174391000,Lampa,3,3.0,115.0,120.0,1.0
423521000,LasCondes,4,3.0,140.0,380.0,2.0
153250540,PedroAguirreCerda,3,1.0,90.0,180.0,1.0
747390000,LasCondes,4,4.0,204.0,489.0,2.0
386507400,Nunoa,5,2.0,288.0,183.0,4.0
213184100,Peñalolén,3,2.0,93.0,126.0,4.0
1032110000,LoBarnechea,6,6.0,500.0,5700.0,8.0
391490000,Peñalolén,3,3.0,140.0,330.0,2.0
332766500,Macul,4,2.0,102.0,393.0,5.0
117660540,Melipilla,3,2.0,84.0,134.0,2.0
170476100,Buin,3,3.0,90.0,190.0,2.0
208000000,Maipu,5,4.0,80.0,199.0,3.0
178000000,Buin,4,3.0,125.0,180.0,2.0
364797500,LaReina,4,2.0,140.0,291.0,4.0
138801000,PuenteAlto,3,3.0,80.0,173.0,1.0
166917100,Buin,3,3.0,89.0,184.0,2.0
174391000,Buin,3,3.0,86.0,189.0,2.0
96093000,PuenteAlto,3,1.0,54.0,127.0,1.0
125000000,PuenteAlto,2,1.0,110.0,165.0,2.0
66000000,PuenteAlto,2,1.0,120.0,200.0,2.0
476550100,Peñalolén,4,4.0,150.0,480.0,2.0
375688040,SanMiguel,4,2.0,190.0,300.0,3.0
68000000,Colina,4,2.0,85.0,112.0,2.0
587235000,Vitacura,3,3.0,135.0,375.0,2.0
480465000,SanBernardo,4,4.0,450.0,2000.0,4.0
68000000,PuenteAlto,3,1.0,80.0,122.0,3.0
84000000,SanBernardo,4,1.0,100.0,120.0,1.0
725680100,LoBarnechea,6,3.0,255.0,650.0,7.0
270000000,SanMiguel,3,2.0,160.0,200.0,1.0
147000000,Recoleta,4,2.0,190.0,200.0,1.0
147000000,Recoleta,4,2.0,190.0,200.0,1.0
308565300,LaFlorida,3,3.0,125.0,287.0,3.0
386151500,Huechuraba,4,4.0,140.0,400.0,2.0
130000000,Peñalolén,5,4.0,118.0,107.0,2.0
70000000,ElBosque,3,1.0,90.0,110.0,1.0
899000000,LasCondes,5,6.0,384.0,800.0,7.0
497904100,Colina,4,4.0,225.0,430.0,2.0
168874550,LaFlorida,4,2.0,119.0,163.0,2.0
250000000,SanMiguel,7,2.0,150.0,300.0,4.0
160000000,Conchali,14,2.0,100.0,205.0,1.0
131327100,SanBernardo,5,2.0,167.0,252.0,4.0
177238200,SanMiguel,3,2.0,195.0,245.0,1.0
140000000,PuenteAlto,3,1.0,95.0,199.0,3.0
200000000,QuintaNormal,5,1.0,132.0,350.0,3.0
90000000,Pudahuel,2,1.0,66.0,162.0,1.0
352341000,Colina,3,3.0,140.0,400.0,2.0
551645000,CaleradeTango,6,4.0,330.0,5000.0,3.0
1313271000,LasCondes,6,8.0,536.0,1856.0,6.0
1156675000,LoBarnechea,4,5.0,300.0,1073.0,3.0
989402000,Vitacura,6,4.0,243.0,652.0,6.0
782980000,Colina,4,5.0,260.0,3000.0,6.0
77443840,Talagante,2,1.0,60.0,90.0,2.0
603250500,Colina,4,4.0,270.0,5000.0,7.0
412844000,Huechuraba,5,4.0,140.0,400.0,3.0
74900000,Pudahuel,2,1.0,46.0,73.0,2.0
563745600,Huechuraba,5,4.0,190.0,635.0,2.0
210000000,LaFlorida,4,3.0,90.0,223.0,4.0
53000000,Pudahuel,2,1.0,60.0,87.0,1.0
60858900,LaFlorida,3,1.0,46.0,100.0,1.0
180000000,Pudahuel,3,1.0,73.0,198.0,2.0
845262500,LasCondes,5,4.0,280.0,800.0,3.0
245571000,Santiago,4,3.0,248.0,201.0,4.0
355544100,Santiago,3,3.0,140.0,490.0,3.0
177950000,PuenteAlto,3,3.0,125.0,156.0,2.0
147876450,PuenteAlto,5,3.0,170.0,99.0,2.0
62000000,PuenteAlto,3,2.0,93.0,100.0,1.0
512496000,Colina,3,4.0,155.0,390.0,2.0
373695000,Santiago,3,2.0,150.0,427.0,3.0
135000000,LaFlorida,3,2.0,95.0,101.0,1.0
181153100,PadreHurtado,3,2.0,90.0,180.0,2.0
47000000,PuenteAlto,2,1.0,67.0,60.0,1.0
200000000,LaFlorida,3,2.0,144.0,148.0,1.0
167273000,Colina,4,3.0,110.0,170.0,1.0
635281500,LaReina,5,4.0,200.0,500.0,2.0
818570000,LasCondes,5,4.0,208.0,410.0,3.0
445000000,Peñalolén,6,4.0,155.0,490.0,2.0
195389100,PuenteAlto,3,3.0,98.0,228.0,1.0
66500000,ElBosque,3,1.0,51.0,70.0,1.0
153250540,PedroAguirreCerda,3,1.0,90.0,180.0,1.0
131000000,PuenteAlto,3,2.0,70.0,152.0,1.0
526732000,LaReina,4,3.0,240.0,600.0,6.0
76518500,LoPrado,3,2.0,87.0,109.0,1.0
355900000,Huechuraba,5,4.0,140.0,430.0,5.0
284720000,Santiago,3,1.0,160.0,200.0,1.0
130000000,ElBosque,3,1.0,180.0,180.0,2.0
110000000,ElBosque,7,2.0,174.0,200.0,2.0
416403000,Huechuraba,4,3.0,140.0,365.0,2.0
180000000,Santiago,4,2.0,134.0,102.0,2.0
65000000,Lampa,4,2.0,250.0,200.0,3.0
150000000,Nunoa,3,2.0,100.0,150.0,2.0
140000000,LoEspejo,3,1.0,123.0,147.0,2.0
227420100,Colina,4,3.0,130.0,280.0,3.0
73000000,PuenteAlto,2,1.0,130.0,152.0,1.0
202863000,Quilicura,3,2.0,98.0,191.0,1.0
168500000,ElBosque,3,2.0,120.0,360.0,3.0
80000000,PuenteAlto,5,1.0,85.0,68.0,1.0
1831105500,Vitacura,4,6.0,500.0,686.0,18.0
676210000,LoBarnechea,4,3.0,480.0,5000.0,3.0
120000000,LoPrado,3,1.0,120.0,180.0,3.0
476906000,Santiago,7,3.0,318.0,498.0,1.0
302515000,Nunoa,3,3.0,93.0,121.0,1.0
110000000,LaCisterna,2,1.0,85.0,145.0,1.0
77443840,Talagante,3,1.0,62.0,90.0,2.0
605030000,Nunoa,3,2.0,600.0,600.0,1.0
200000000,Nunoa,4,2.0,150.0,226.0,2.0
490000000,LasCondes,4,4.0,150.0,300.0,6.0
754508000,LasCondes,3,3.0,252.0,805.0,3.0
624960400,LaReina,10,4.0,222.0,799.0,8.0
130000000,Maipu,2,3.0,96.0,142.0,2.0
352341000,Colina,3,3.0,124.0,340.0,4.0
286000000,Santiago,5,2.0,252.0,299.0,3.0
113888000,Maipu,3,1.0,60.0,120.0,2.0
1138880000,LoBarnechea,5,5.0,370.0,1050.0,5.0
370136000,SanMiguel,6,2.0,186.0,429.0,2.0
177950000,LaFlorida,3,3.0,90.0,100.0,1.0
765185000,Colina,4,6.0,400.0,5000.0,8.0
130000000,Maipu,5,2.0,190.0,250.0,2.0
270000000,Peñalolén,4,3.0,121.0,200.0,1.0
818570000,LaReina,4,3.0,275.0,1343.0,1.0
390000000,Macul,3,1.0,650.0,650.0,8.0
